Id,SalePrice
2658,111974.8875471285
2718,151264.17240522715
2414,230373.45448593405
1989,102550.18190759885
625,190544.29012416844
333,77278.05497556843
1327,100840.73470160115
858,168344.30973371043
95,171072.76152814456
1568,166020.4921235313
2482,142524.25794109597
1364,126220.78284481708
2584,144047.22474797483
818,278199.3096052149
2673,133526.27878833475
2089,134983.8724347688
1297,145599.0893866404
790,120591.62333130557
2616,201922.43374070717
720,182053.47292206713
222,160248.00139552378
557,125931.927817237
1148,172904.87737315983
2766,163568.72125552667
534,179648.89892802323
1452,124164.72300086054
630,119280.91996791393
2648,110962.9118129548
125,167537.1026993056
1904,61179.24121496591
1670,91041.33875747476
756,109064.94716392728
717,210650.57607102548
1032,154070.68923901237
852,220452.7129371282
1731,175763.1667457957
2639,106552.25782611218
2071,93760.62252437463
1267,142023.7637779236
1851,200381.71960763476
567,169349.12293851908
2439,205257.72308251684
1898,155922.4596065377
647,167954.05614519713
2256,211011.79584842263
979,87555.14378376541
1444,219318.88277568575
2485,123051.26339835202
157,137634.887207239
88,112190.5169944506
2003,94710.58336357978
186,201616.2851482155
1425,237753.54305463415
2695,123337.26732443442
738,93109.96105827695
395,166021.7434180276
1353,173088.8164254103
1878,140715.27779372295
390,156344.70448025188
1456,229218.9859269523
1103,312146.1150789113
1387,120680.02563118814
2070,154664.03137058517
1199,167808.2166233708
2479,183146.77089617567
501,336103.3057302276
2362,84463.49077225375
1718,225435.4477100426
2188,81542.66913814463
1483,149419.52234380282
2557,95785.44930742453
437,362039.4303362755
2224,205992.8529012164
1628,171720.85471515576
397,140213.2926275836
587,193479.3227582245
2182,491317.13821205444
971,152632.48558761395
2611,122480.47431905902
1887,110286.6782304893
2399,365167.1911475584
2148,193658.76939597348
304,134645.27289318436
1997,125377.38976859528
2817,104473.88096741472
1431,222732.92129177018
427,339983.3615862301
263,134663.81299366785
598,177121.472102583
2895,211303.53361886792
687,130876.76689666693
1822,134580.09153226684
2191,84256.7543589928
179,114053.4375972219
1009,244133.86267340934
2010,132008.4342471454
1991,132439.05846139145
1411,208630.4693808261
1721,246182.34840100497
1144,197033.4739141875
593,218080.52946740374
575,310103.3106724677
1249,176440.24235192605
1604,124715.56309993909
1064,459570.1454935025
1923,142709.95042872417
1988,124372.89101557857
2325,167339.0836165856
114,199888.95546966378
2700,153631.65169984847
217,105678.17131728225
343,181036.48738095016
386,221764.80479642522
2005,95530.60203489984
2908,130000.52055740605
1814,235739.43810369138
2446,446792.08290334867
208,136232.7605142216
1679,112050.54455852052
822,306332.1689807864
6,181290.4481933789
1781,364731.36632187665
2397,322151.4871954478
2340,317948.88203591644
1618,168319.56640002393
2843,138081.77206367557
1061,362236.85564737045
