Id,SalePrice
2658,138423.17880794703
2718,160130.4347826087
2414,201145.21818181817
1989,109539.36842105263
625,183088.13559322033
333,101060.89830508475
1327,106498.87671232877
858,155333.5202312139
95,183847.04810996563
1568,174548.60240963855
2482,186352.77142857143
1364,131519.8275862069
2584,158716.53691275168
818,269886.95652173914
2673,166642.44705882354
2089,144601.92307692306
1297,163548.57786885247
790,114340.75229357799
2616,199651.09489051095
720,238215.1857142857
222,141794.55
557,125033.33333333333
1148,205818.94827586206
2766,167322.07246376813
534,193712.74825174824
1452,109765.87603305785
630,134004.41176470587
2648,132064.8345323741
125,149611.42647058822
1904,70327.62
1670,103082.36666666667
756,100697.4
717,256860.0
1032,167056.4
852,230997.7159090909
1731,181218.7716535433
2639,131348.88888888888
2071,96433.33333333333
1267,129949.53383458647
1851,193638.4076923077
567,178110.3981042654
2439,214165.2
1898,152310.13580246913
647,173897.22857142857
2256,254753.96825396825
979,116877.46153846153
1444,216314.17322834645
2485,118310.33333333333
157,127858.95833333333
88,126664.03703703704
2003,111138.31012658228
186,244327.27272727274
1425,248900.0
2695,136069.27741935482
738,111557.53424657535
395,147922.94805194804
1353,172353.52380952382
1878,144797.4590747331
390,168972.58823529413
1456,229083.56783919598
1103,349017.32727272727
1387,134558.6551724138
2070,142924.4503816794
1199,178892.12121212122
2479,186427.58387096773
501,314791.69832402235
2362,97312.41176470589
1718,198618.0206185567
2188,109600.45
1483,177225.02348993288
2557,88749.32653061225
437,341848.3352601156
2224,198463.95698924732
1628,185899.966442953
397,133503.82142857142
587,195883.2014925373
2182,308333.3333333333
971,144451.35135135136
2611,157117.75757575757
1887,106417.36220472441
2399,337135.0096153846
2148,207254.74695863746
304,128654.52307692308
1997,142192.3076923077
2817,131314.22712933755
1431,190708.63157894736
427,347314.39793281653
263,116106.9494949495
598,176933.3101851852
2895,249307.65
687,146728.9024390244
1822,136069.27741935482
2191,119097.32352941176
179,130000.0
1009,214964.0701754386
2010,124626.60909090909
1991,142939.04225352113
1411,176529.56923076924
1721,238773.50509164968
1144,188311.25570776255
593,212296.36363636365
575,292753.9018404908
1249,183072.6714801444
1604,124359.60169491525
1064,499648.59624413145
1923,172518.29752066114
1988,117347.28476821192
2325,182307.8320610687
114,188919.95592286502
2700,175098.73983739837
217,159241.66666666666
343,178242.74626865672
386,224539.09336609338
2005,143101.3698630137
2908,136429.50515463916
1814,264607.77142857143
2446,445624.7953216374
208,154856.62068965516
1679,117925.44303797468
822,350760.2617801047
6,185717.39615384614
