Id,SalePrice
2658,119923.97069256744
2718,151452.8329515191
2414,230481.94195770947
1989,103529.21438430253
625,189514.3329515191
333,77608.83295151913
1327,101871.21438430253
858,169674.21438430253
95,169692.52772703403
1568,166787.21438430253
2482,141524.52772703403
1364,125671.21438430253
2584,137179.8329515191
818,280426.4789814982
2673,138575.6954533279
2089,134863.02772703403
1297,148157.72634131226
790,120104.83295151911
2616,199696.3329515191
720,180374.94925705204
222,161480.8329515191
557,126244.21438430253
1148,171712.52772703403
2766,160218.8329515191
534,179377.90915981744
1452,123076.21438430253
630,116311.94925705201
2648,106161.33068983542
125,166709.02772703403
1904,61319.60469131576
1670,89409.21438430253
756,108259.21438430253
717,220376.3354560599
1032,155669.8329515191
852,219939.02772703403
1731,174200.64321217366
2639,105318.90915981741
2071,83842.81838805435
1267,151221.58925978403
1851,199187.1792673827
567,168462.57339049288
2439,204516.52772703403
1898,156080.21438430253
647,168513.49126476634
2256,209330.44925705204
979,88342.60469131576
1444,218313.02772703403
2485,136011.21438430253
157,138232.8329515191
88,111547.83295151911
2003,91814.21438430253
186,207152.97069256744
1425,238871.77772703403
2695,123415.21438430253
738,92162.44925705202
395,167168.21438430253
1353,172608.90915981744
1878,139080.21438430253
390,155880.8329515191
1456,229063.52772703403
1103,311381.027727034
1387,135447.3447678151
2070,158268.84490852884
1199,167752.8329515191
2479,182980.52772703403
501,337242.02772703406
2362,83680.60469131576
1718,225641.77772703403
2188,96918.72099684866
1483,147672.027727034
2557,98277.40915981741
437,362966.2289814983
2224,212575.3329515191
1628,172718.02772703403
397,139575.3329515191
587,192326.3329515191
2182,491414.6432121738
971,152090.40432964714
2611,120547.67422398526
1887,107971.90432964714
2399,365991.02772703406
2148,192892.02772703403
304,133602.6007974007
1997,119608.33068983545
2817,103203.83295151913
1431,225082.52772703403
427,340876.4419577095
263,135920.21438430253
598,176359.3329515191
2895,211014.3329515191
687,127766.4844918678
1822,134846.21438430253
2191,76616.21438430253
179,112738.90915981741
1009,242192.52772703403
2010,135503.72634131226
1991,130005.33068983543
1411,208070.8329515191
1721,247944.28968404373
1144,197427.52772703403
593,218005.52772703403
575,311471.3329515191
1249,174481.3329515191
1604,125252.83295151911
1064,462973.77772703406
1923,139487.8329515191
1988,125971.60469131576
2325,166857.02772703403
114,200493.52772703403
2700,159332.21438430253
217,106156.10469131576
343,179910.3329515191
386,219491.52772703403
2005,94205.90432964714
2908,132372.29946683065
1814,231628.52772703403
2446,449664.02772703406
208,132155.33068983542
1679,115161.71438430253
822,307505.777727034
6,180489.02772703403
1781,363864.4419577095
2397,324188.6432121736
2340,316893.02772703406
1618,166677.52772703403
2843,130327.90915981744
1061,362183.4789814983
2786,121322.83295151911
1935,133689.8329515191
1341,113833.40051151621
521,260413.777727034
2136,139138.71438430253
996,208927.52772703403
227,142375.8329515191
135,167464.3329515191
1167,161432.15915981744
294,233028.44925705204
1776,205438.94195770947
540,156499.90915981744
1717,237012.19195770947
2303,123252.83295151911
116,192323.8329515191
127,160336.8329515191
1371,142227.21438430253
1014,138440.8329515191
1507,116813.67606944378
702,117911.9844918678
750,146252.90915981744
261,138077.3329515191
1559,34130.97069256747
577,223261.8329515191
2812,185413.52772703403
2080,148411.8329515191
1368,98380.81062367982
2376,117890.83295151911
659,115213.33068983542
1235,132450.3329515191
332,70686.60469131576
1917,149263.8329515191
2094,242901.52772703403
1460,250495.4789814982
1471,227864.02772703403
1509,114482.21438430253
1922,119231.83295151911
433,486677.77772703406
460,266992.027727034
1116,245905.77772703403
1137,153305.90915981744
53,159852.02772703403
2354,260993.39321217366
1475,200919.77772703403
1761,443770.52772703406
842,143208.90915981744
2739,160065.0829515191
2509,147407.90915981744
1007,202836.52772703403
2610,168605.8329515191
1952,84859.33068983542
2719,148123.3329515191
2921,76680.64999230021
1966,151667.8329515191
292,120415.29946683065
1204,187989.3329515191
1829,259617.8329515191
2419,193565.94195770947
391,158826.3329515191
798,114804.33068983542
481,202936.52772703403
193,193650.33068983542
555,132943.21438430253
899,51922.650525923
2357,194114.52772703403
328,142717.8329515191
1356,101433.33068983542
1154,104431.10305908439
1730,181058.94195770947
2249,179887.8329515191
1119,299148.1919577095
2856,131898.21438430253
1394,120121.28420598332
2587,118992.21438430253
61,322050.02772703406
2661,172007.33068983542
2711,116593.83295151911
1147,169360.02772703403
757,105273.94925705202
2623,127920.28576243055
2378,137650.8329515191
1413,125326.05565676867
1722,234013.77772703403
1112,234094.22898149822
1623,187666.52772703403
1201,204802.3329515191
1513,114568.90915981743
957,337427.1977150116
1171,243480.02772703403
1145,189168.52772703403
2726,209397.3329515191
703,147530.21438430253
760,125186.56957439591
1964,160502.8329515191
2512,188577.40915981744
159,120616.21438430253
1281,172713.3329515191
468,185337.97898149822
290,139336.21438430253
665,111805.33068983542
1463,242524.52772703403
1792,229600.52772703403
923,162249.8329515191
500,288028.027727034
1408,157855.29946683065
331,89624.60469131576
170,151047.5731761586
2192,90338.21438430253
2571,225767.90915981744
2314,159669.52772703403
2647,84482.33068983542
422,419420.2289814983
2457,317944.94195770944
1838,190651.94195770947
2805,244386.94195770947
1645,156734.1030590844
1711,317886.4789814983
2825,224704.06860832937
322,275536.527727034
2103,256660.19195770947
342,108021.83295151913
600,139593.21438430253
488,160787.02772703403
1725,292907.4419577095
2246,288352.1919577095
2847,131634.8329515191
806,225939.52772703403
530,235716.97898149822
963,184369.8329515191
2678,106758.72634131224
171,81477.72099684866
2401,413117.4419577095
805,220515.52772703403
2259,250384.3329515191
1748,195434.97898149822
1361,132058.4844918678
1677,106904.71438430253
1406,169819.0829515191
2322,239384.39321217366
688,145829.3329515191
143,138748.8329515191
804,205043.02772703403
1214,205740.3329515191
2828,133103.7172992688
1999,194990.6954533279
2467,214706.94195770947
2665,161118.33068983542
1538,332039.78420598333
398,119714.21438430253
2822,145467.8329515191
2157,140388.02772703403
1856,193902.52772703403
1269,132219.21438430253
2570,103835.83295151913
2320,238877.52772703403
1517,141397.33068983542
2304,134092.81142384035
1312,92320.21438430253
2012,130794.33068983543
506,248529.9789814982
2865,219149.33068983542
2367,96160.71438430253
554,96579.33068983542
238,131857.8329515191
1954,93009.60305908439
2488,128222.83295151911
2291,53837.10305908439
1969,120571.90432964714
2725,186323.21438430253
1482,141532.02772703403
2763,202829.02772703403
503,270788.027727034
1584,253262.027727034
1531,149440.94925705204
2210,207752.3329515191
459,314131.4419577095
556,130181.71438430253
1347,120377.33068983545
1290,70112.21438430253
1388,99741.60469131576
1571,281376.8329515191
2754,212653.94195770947
765,129830.90915981744
2494,122594.83295151911
2870,239284.3329515191
7,246648.52772703403
1114,238720.02772703403
2418,271997.89321217366
291,132272.67606944375
18,363422.1919577095
39,386176.1919577095
1001,288520.527727034
2442,227270.47898149822
616,99320.05565676864
2680,83009.67606944377
1414,130813.33068983543
289,171850.33068983542
40,279564.1919577095
860,140294.21438430253
409,130121.83295151911
673,154761.21438430253
2427,178370.44195770947
2036,218144.21438430253
2564,128742.83295151911
642,148768.40915981744
1008,181839.02772703403
1908,111719.46438430253
2519,184213.8329515191
1369,90961.42031666658
2855,144394.33068983542
712,78966.90915981741
1943,115835.60469131575
1958,120725.71438430253
107,166904.21438430253
2295,200193.52772703403
704,107267.72099684866
676,132073.8329515191
259,180231.02772703403
93,287072.027727034
106,245344.52772703403
2315,168793.97898149822
1050,92506.33295151913
1095,209031.52772703403
2709,156382.3329515191
758,142295.97099684866
1496,162795.8329515191
2370,112188.71438430253
2458,289082.1919577095
2733,134295.8329515191
161,245724.78420598333
726,162911.90915981744
845,215183.52772703403
947,248364.9789814982
2232,117546.96945480822
2563,138244.8329515191
2299,127879.10305908439
211,66400.60079740068
605,142983.9844918678
1478,204523.52772703403
2247,273909.777727034
2274,235389.24700992636
2869,214714.3329515191
967,207799.52772703403
2656,112028.83295151911
667,193767.0829515191
1042,103548.71438430253
