Id,SalePrice
2658,130909.47545722508
2718,158435.31301923242
2414,202852.94621757456
1989,116936.0773515428
625,174875.5666099209
333,91321.82402947932
1327,102160.18716900903
858,160859.36956210755
95,178844.62953192944
1568,166172.1092349947
2482,159945.20084535997
1364,123225.08951010215
2584,149914.23274720434
818,271188.25560962677
2673,163277.03905492867
2089,138239.7097391943
1297,144973.60271613047
790,113783.21951755277
2616,203420.38640179826
720,204498.29596022572
222,137263.38632918554
557,155425.57989411446
1148,194983.4585665543
2766,181644.21117813623
534,171453.55168795586
1452,121822.76665418687
630,143416.9288996975
2648,130107.0432409628
125,159509.39046822573
1904,71928.72090908837
1670,110688.33086791055
756,105921.02381918006
717,209142.47846093163
1032,146255.03321180158
852,205273.013174373
1731,168976.66300960333
2639,117812.166927118
2071,94887.81114437502
1267,134324.72111867057
1851,199451.06751012383
567,167854.00901591923
2439,204496.79139992414
1898,139237.70311299592
647,171097.48705075023
2256,233610.53798599893
979,99931.31325465448
1444,209140.05232058256
2485,119133.96110237959
157,138373.8252083117
88,131565.6638920862
2003,107017.15013590635
186,209667.73530384884
1425,221368.19133686746
2695,128696.21620268153
738,122396.27626194055
395,140185.29738864172
1353,167800.4953578605
1878,138901.6409028066
390,157792.37283840502
1456,225346.1669191339
1103,322291.86035264126
1387,121735.51521649824
2070,144564.6190370654
1199,173787.0102105327
2479,175706.6745395668
501,313313.90886990866
2362,103689.81148676052
1718,189099.8085219273
2188,88561.14934615811
1483,157128.5967946608
2557,103832.35179767299
437,369346.4389549965
2224,191809.4873816885
1628,158036.41374901021
397,138316.75851841536
587,205346.3542059227
2182,352120.02288599487
971,150447.1182438278
2611,142875.64325605726
1887,112136.13596897588
2399,364378.86205751996
2148,187147.138702572
304,103763.57011826374
1997,135237.9261071101
2817,129082.63009291662
1431,204397.4823695368
427,357904.88351283176
263,125714.11040742726
598,167833.4689835342
2895,224972.23235793362
687,131859.16769053933
1822,131842.5983553225
2191,107846.65104836639
179,116331.03938526109
1009,201254.48030116325
2010,127692.75867754726
1991,141259.12870392326
1411,174187.7698571779
1721,215469.9473202063
1144,188198.96163741607
593,209295.71040851495
575,322212.2208681558
1249,179340.1229714783
1604,126406.5680332221
1064,492758.81761819375
1923,156987.46258499502
1988,103660.89697955483
2325,174431.77224063672
114,198915.84101245023
2700,158497.1807828005
217,153802.07056249992
343,169371.13008562865
386,224451.98042542458
2005,146927.3264136967
2908,151608.39340158142
1814,258574.25232354255
2446,440144.97439693863
208,158281.276791687
1679,116098.70907184843
822,356413.6908417164
6,189709.28469192586
1781,378384.853268667
2397,294615.2350584343
2340,338147.4012364756
1618,182877.06425600796
2843,122810.56378172
1061,368534.384567251
2786,125950.08588257321
1935,138799.61761524426
1341,125119.0595074223
521,253388.99077018976
2136,154576.73865918335
996,205854.45556366316
227,158729.15233655804
135,168564.5411319116
1167,176079.23983588882
294,236833.81570818878
1776,195536.18209655487
540,167092.8226702551
1717,186328.85153216554
2303,133823.11539292286
116,166430.69113344018
127,134195.81879136077
1371,130691.33443041235
1014,158925.6793061337
1507,110344.5800732348
702,147377.9684015889
750,138202.60958021134
261,152909.70159071454
1559,81238.15792912607
577,218437.2427333068
2812,203513.6054262811
2080,150428.0423351668
1368,106446.51962167016
2376,130352.69384543321
659,109469.21014029584
1235,138619.75680084404
332,74805.29000906277
1917,144948.93379597855
2094,259084.27994978987
1460,276655.7171881663
1471,220258.7597108966
1509,124900.60209906766
1922,135775.87113791762
433,499859.8786917045
460,245432.89648343914
1116,228498.1196015004
1137,158211.55212441008
53,162031.88496133944
2354,242742.46720365025
1475,191737.8702110351
1761,419405.76107797073
842,150053.16905105888
2739,193656.00763343746
2509,149294.40337136367
1007,196995.02751808346
2610,183107.3806576221
1952,97521.20100835444
2719,146846.80684188096
2921,92302.96137372096
1966,140768.14256486163
292,100980.98986112987
1204,186074.59743565688
1829,273845.3904484102
2419,176703.4334144714
391,148770.2275613148
798,108727.65511217111
481,190484.20548572746
193,193339.91655575528
555,127337.2945092597
899,53298.36510652993
2357,181595.79619247786
328,126086.67881930014
1356,127589.38375589963
1154,114861.88746310282
1730,176907.75003417523
2249,155329.73720730178
1119,268475.0133026284
2856,145051.21161583895
1394,139105.54212139224
2587,127205.29150344282
61,359053.442813929
